"gp_plot_data";"sol_train_accuracy";"sol_validation_accuracy";"sol_test_accuracy";"sol_nn_architecture";"sol_model_name";"sol_plot_data";"exec_time"
"[[\"[{\\"gen_no\\":1,\\"pop_train\\":1.0109,\\"best_train\\":0.2966}]\"],[\"[{\\"gen_no\\":2,\\"pop_train\\":1.0289,\\"best_train\\":0.8619}]\"],[\"[{\\"gen_no\\":3,\\"pop_train\\":1.0005,\\"best_train\\":0.4112}]\"],[\"[{\\"gen_no\\":4,\\"pop_train\\":0.9949,\\"best_train\\":0.7249}]\"],[\"[{\\"gen_no\\":5,\\"pop_train\\":0.8629,\\"best_train\\":0.3623}]\"],[\"[{\\"gen_no\\":6,\\"pop_train\\":0.8964,\\"best_train\\":0.235}]\"],[\"[{\\"gen_no\\":7,\\"pop_train\\":0.9839,\\"best_train\\":0.2637}]\"],[\"[{\\"gen_no\\":8,\\"pop_train\\":0.8437,\\"best_train\\":0.1329}]\"],[\"[{\\"gen_no\\":9,\\"pop_train\\":0.9975,\\"best_train\\":0.3264}]\"],[\"[{\\"gen_no\\":10,\\"pop_train\\":1.0157,\\"best_train\\":0.2757}]\"],[\"[{\\"gen_no\\":11,\\"pop_train\\":0.9115,\\"best_train\\":0.5376}]\"],[\"[{\\"gen_no\\":12,\\"pop_train\\":0.9331,\\"best_train\\":0.1951}]\"],[\"[{\\"gen_no\\":13,\\"pop_train\\":0.92,\\"best_train\\":0.3036}]\"],[\"[{\\"gen_no\\":14,\\"pop_train\\":1.0034,\\"best_train\\":0.194}]\"],[\"[{\\"gen_no\\":15,\\"pop_train\\":1.103,\\"best_train\\":0.2798}]\"],[\"[{\\"gen_no\\":16,\\"pop_train\\":1.0531,\\"best_train\\":0.1523}]\"],[\"[{\\"gen_no\\":17,\\"pop_train\\":0.9938,\\"best_train\\":0.1093}]\"],[\"[{\\"gen_no\\":18,\\"pop_train\\":1.0913,\\"best_train\\":0.0954}]\"],[\"[{\\"gen_no\\":19,\\"pop_train\\":1.1678,\\"best_train\\":0.2118}]\"],[\"[{\\"gen_no\\":20,\\"pop_train\\":1.0319,\\"best_train\\":0.1284}]\"]]";"0.914285715421041";"0.933333337306976";"0.933333337306976";"4:6:3";"../results/models/iris_model_0.h5";"[{\"epoch\":1,\"value\":1.0492,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":2,\"value\":1.0432,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":3,\"value\":1.0366,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":4,\"value\":1.0291,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":5,\"value\":1.0207,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":6,\"value\":1.0129,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":7,\"value\":1.0041,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":8,\"value\":0.9958,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":9,\"value\":0.987,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":10,\"value\":0.9783,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":11,\"value\":0.9699,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":12,\"value\":0.9614,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":13,\"value\":0.953,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":14,\"value\":0.9445,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":15,\"value\":0.9355,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":16,\"value\":0.9265,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":17,\"value\":0.9174,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":18,\"value\":0.9081,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":19,\"value\":0.8988,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":20,\"value\":0.8897,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":21,\"value\":0.8805,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":22,\"value\":0.8727,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":23,\"value\":0.8648,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":24,\"value\":0.8571,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":25,\"value\":0.8491,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":26,\"value\":0.8413,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":27,\"value\":0.8336,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":28,\"value\":0.8256,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":29,\"value\":0.8168,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":30,\"value\":0.8083,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":31,\"value\":0.7998,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":32,\"value\":0.7907,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":33,\"value\":0.7825,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":34,\"value\":0.7734,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":35,\"value\":0.7644,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":36,\"value\":0.7544,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":37,\"value\":0.7439,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":38,\"value\":0.735,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":39,\"value\":0.7236,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":40,\"value\":0.7134,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":41,\"value\":0.703,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":42,\"value\":0.6918,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":43,\"value\":0.6808,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":44,\"value\":0.6702,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":45,\"value\":0.659,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":46,\"value\":0.6486,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":47,\"value\":0.6374,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":48,\"value\":0.6278,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":49,\"value\":0.6166,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":50,\"value\":0.6064,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":51,\"value\":0.5987,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":52,\"value\":0.59,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":53,\"value\":0.5804,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":54,\"value\":0.5722,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":55,\"value\":0.5631,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":56,\"value\":0.5554,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":57,\"value\":0.5485,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":58,\"value\":0.5425,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":59,\"value\":0.5344,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":60,\"value\":0.5272,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":61,\"value\":0.5221,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":62,\"value\":0.5193,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":63,\"value\":0.5132,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":64,\"value\":0.5058,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":65,\"value\":0.5001,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":66,\"value\":0.4932,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":67,\"value\":0.4887,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":68,\"value\":0.4835,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":69,\"value\":0.4789,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":70,\"value\":0.4746,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":71,\"value\":0.4702,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":72,\"value\":0.4658,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":73,\"value\":0.4615,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":74,\"value\":0.4574,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":75,\"value\":0.4535,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":76,\"value\":0.4496,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":77,\"value\":0.4458,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":78,\"value\":0.4422,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":79,\"value\":0.4384,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":80,\"value\":0.435,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":81,\"value\":0.4319,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":82,\"value\":0.4282,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":83,\"value\":0.4249,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":84,\"value\":0.4217,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":85,\"value\":0.4188,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":86,\"value\":0.4158,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":87,\"value\":0.4129,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":88,\"value\":0.41,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":89,\"value\":0.4071,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":90,\"value\":0.4042,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":91,\"value\":0.4024,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":92,\"value\":0.4,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":93,\"value\":0.3966,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":94,\"value\":0.3949,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":95,\"value\":0.3914,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":96,\"value\":0.3892,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":97,\"value\":0.387,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":98,\"value\":0.3847,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":99,\"value\":0.3816,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":100,\"value\":0.3796,\"metric\":\"loss\",\"data\":\"training\"},{\"epoch\":1,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":2,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":3,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":4,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":5,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":6,\"value\":0.6476,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":7,\"value\":0.6286,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":8,\"value\":0.5143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":9,\"value\":0.381,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":10,\"value\":0.3524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":11,\"value\":0.3333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":12,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":13,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":14,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":15,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":16,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":17,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":18,\"value\":0.3048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":19,\"value\":0.3143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":20,\"value\":0.3238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":21,\"value\":0.3238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":22,\"value\":0.3333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":23,\"value\":0.3524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":24,\"value\":0.3524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":25,\"value\":0.3524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":26,\"value\":0.3714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":27,\"value\":0.4857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":28,\"value\":0.6571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":29,\"value\":0.7524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":30,\"value\":0.7524,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":31,\"value\":0.7619,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":32,\"value\":0.7619,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":33,\"value\":0.7238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":34,\"value\":0.7238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":35,\"value\":0.7238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":36,\"value\":0.7333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":37,\"value\":0.7619,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":38,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":39,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":40,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":41,\"value\":0.8095,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":42,\"value\":0.8,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":43,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":44,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":45,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":46,\"value\":0.781,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":47,\"value\":0.819,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":48,\"value\":0.819,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":49,\"value\":0.8571,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":50,\"value\":0.819,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":51,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":52,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":53,\"value\":0.781,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":54,\"value\":0.8381,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":55,\"value\":0.8667,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":56,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":57,\"value\":0.8667,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":58,\"value\":0.8762,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":59,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":60,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":61,\"value\":0.8667,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":62,\"value\":0.781,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":63,\"value\":0.7714,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":64,\"value\":0.8095,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":65,\"value\":0.8667,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":66,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":67,\"value\":0.8762,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":68,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":69,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":70,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":71,\"value\":0.8857,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":72,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":73,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":74,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":75,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":76,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":77,\"value\":0.8952,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":78,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":79,\"value\":0.9238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":80,\"value\":0.9238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":81,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":82,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":83,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":84,\"value\":0.9238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":85,\"value\":0.9333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":86,\"value\":0.9333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":87,\"value\":0.9333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":88,\"value\":0.9333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":89,\"value\":0.9238,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":90,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":91,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":92,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":93,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":94,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":95,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":96,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":97,\"value\":0.9048,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":98,\"value\":0.9333,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":99,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"},{\"epoch\":100,\"value\":0.9143,\"metric\":\"acc\",\"data\":\"training\"}]";"17.7455620010694"
